id,iso3
lis_12697,lis
dks_66210,dks
taq_194994,taq
kde_46031,kde
lnd_163196,lnd
afr_08679,afr
aup_181325,aup
bhb_24812,bhb
jna_117621,jna
mkw_180887,mkw
mco_172054,mco
bza_02016,bza
fub_162204,fub
stt_55052,stt
min_221623,min
nzi_88565,nzi
qul_88895,qul
lus_161682,lus
gun_202160,gun
mbp_27058,mbp
mzb_00009,mzb
nym_14951,nym
ewe_215899,ewe
bcs_145408,bcs
ldi_212485,ldi
ory_15949,ory
trp_163611,trp
bda_89032,bda
iba_57927,iba
nav_177590,nav
shn_144732,shn
nya_70060,nya
xks_154476,xks
bsc_213850,bsc
dww_51114,dww
kbp_54991,kbp
swp_137658,swp
wlv_162966,wlv
rmq_88201,rmq
lom_174352,lom
eng_174138,eng
csk_08156,csk
<unk>_163065,<unk>
men_61005,men
row_152016,row
kei_167703,kei
les_101576,les
bhj_119659,bhj
gng_203084,gng
lgr_130590,lgr
wbp_108809,wbp
ses_166012,ses
lif_213235,lif
tbo_218590,tbo
xuu_119520,xuu
mox_27654,mox
soq_131634,soq
vut_124828,vut
zca_179469,zca
lok_38009,lok
bqx_88055,bqx
kin_120948,kin
lra_64675,lra
yal_171665,yal
dyu_208698,dyu
bbr_70259,bbr
kno_82918,kno
kma_53926,kma
kdj_16833,kdj
aln_92048,aln
aui_40451,aui
som_100496,som
hni_162789,hni
cdh_13786,cdh
pex_80155,pex
eto_25309,eto
pdu_52101,pdu
xon_47820,xon
fuf_128076,fuf
mev_56779,mev
spa_131216,spa
ayr_187926,ayr
aln_92056,aln
als_06487,als
wed_09331,wed
ptu_21764,ptu
cub_183341,cub
awi_25676,awi
knu_206055,knu
srr_181605,srr
txu_94403,txu
ttq_86025,ttq
cia_84109,cia
dos_139410,dos
otq_38531,otq
mya_130435,mya
pis_144181,pis
ulu_20348,ulu
bvd_129449,bvd
mej_78488,mej
pbo_106653,pbo
txu_94337,txu
lif_213206,lif
njz_76274,njz
sru_155630,sru
wsi_207051,wsi
kdp_01236,kdp
rjs_138464,rjs
wtm_72138,wtm
nko_85802,nko
kno_82766,kno
skg_64275,skg
kkc_121287,kkc
tja_44432,tja
fuc_111523,fuc
umb_193019,umb
nst_87492,nst
aai_81068,aai
cao_197165,cao
myb_133595,myb
lua_96232,lua
fuf_180551,fuf
ttc_79274,ttc
ben_125735,ben
acu_32647,acu
kdj_16854,kdj
lin_36306,lin
ayg_72488,ayg
tem_161296,tem
ctu_18581,ctu
tha_52534,tha
ium_151110,ium
jaa_205781,jaa
npb_141181,npb
lus_216408,lus
kqs_199961,kqs
bac_26786,bac
sdr_93953,sdr
ium_79328,ium
bzy_176851,bzy
acq_210322,acq
bfu_169335,bfu
seg_90575,seg
kue_63212,kue
fuv_58289,fuv
kwx_74024,kwx
hat_67917,hat
pof_31434,pof
bxk_12566,bxk
csh_42132,csh
plt_169000,plt
qwa_110353,qwa
mug_213930,mug
pse_167147,pse
tmf_35639,tmf
knl_179709,knl
spa_106251,spa
jeh_73711,jeh
mro_123897,mro
jra_188629,jra
mgh_65187,mgh
vmw_122003,vmw
ron_100933,ron
bbw_198721,bbw
ort_116152,ort
ztp_173472,ztp
guj_189098,guj
wnc_174838,wnc
tlr_111616,tlr
ubr_85236,ubr
lue_166601,lue
kud_102980,kud
hyw_83794,hyw
ium_143528,ium
npi_30174,npi
pof_31463,pof
npi_29994,npi
nwi_209361,nwi
swc_185979,swc
pof_31637,pof
tld_80318,tld
dur_189419,dur
cdj_87190,cdj
ven_212214,ven
mzp_154614,mzp
run_104536,run
kyb_33754,kyb
xed_14781,xed
khq_92437,khq
knc_201105,knc
fuh_149424,fuh
las_84889,las
mos_159748,mos
esu_162861,esu
lok_37902,lok
nbq_115284,nbq
nim_38279,nim
top_196696,top
swc_186080,swc
dzg_91302,dzg
pan_71853,pan
arr_49822,arr
swh_67220,swh
haj_196964,haj
wms_105754,wms
gbm_33562,gbm
guq_162869,guq
emp_89243,emp
sid_71919,sid
swv_139366,swv
eng_58333,eng
wnc_174810,wnc
lue_166729,lue
tur_105040,tur
kei_19398,kei
rgu_105930,rgu
dwy_04004,dwy
cul_164513,cul
mwq_30568,mwq
xtl_81396,xtl
kbr_22053,kbr
adl_106758,adl
mjt_177882,mjt
txn_27829,txn
seg_90515,seg
thf_158129,thf
bxk_132747,bxk
her_23433,her
dnn_62196,dnn
xty_87009,xty
saq_97426,saq
ter_216084,ter
aoz_130831,aoz
eng_88230,eng
awa_189618,awa
pse_202650,pse
lia_80332,lia
khm_102649,khm
pri_134266,pri
tbo_218672,tbo
gng_203076,gng
dnj_86494,dnj
lus_216544,lus
kel_148358,kel
hin_29461,hin
por_191733,por
mip_37811,mip
nij_38470,nij
qvm_154811,qvm
gup_207998,gup
fra_181812,fra
lrl_218837,lrl
pmf_69578,pmf
gri_211921,gri
kbc_198794,kbc
aln_92368,aln
ukr_24084,ukr
sgb_14089,sgb
acr_50843,acr
nhr_144951,nhr
mrr_05834,mrr
sdr_93777,sdr
puu_114868,puu
cpx_220289,cpx
pgg_57402,pgg
bxr_199074,bxr
njz_76466,njz
srq_216860,srq
tel_70792,tel
sna_117997,sna
wof_78259,wof
khk_37081,khk
xky_66563,xky
seh_33431,seh
gax_60037,gax
kls_136847,kls
txu_94211,txu
ium_58466,ium
kqi_143521,kqi
blt_203371,blt
bug_102030,bug
soq_131677,soq
ksw_36497,ksw
agr_170505,agr
mtu_30445,mtu
mas_30932,mas
rmn_78141,rmn
gbm_112918,gbm
tnv_181283,tnv
mho_103938,mho
yor_187084,yor
aln_92394,aln
hto_153798,hto
bxr_199047,bxr
rej_151064,rej
ben_144346,ben
cnt_29954,cnt
apd_137347,apd
por_95247,por
kxw_71007,kxw
mve_140518,mve
orc_50629,orc
mya_48491,mya
skg_64084,skg
mnk_210800,mnk
saq_97334,saq
csh_42259,csh
kde_46075,kde
mlk_194793,mlk
tuk_93202,tuk
khw_46732,khw
cvn_144695,cvn
kml_97871,kml
zlm_100307,zlm
nyy_69659,nyy
sil_25971,sil
kwo_100161,kwo
rao_68880,rao
dim_219782,dim
zik_18721,zik
wme_140259,wme
usp_15819,usp
yaa_04679,yaa
min_156499,min
sxb_188104,sxb
cmn_61559,cmn
mfc_184920,mfc
pnz_192024,pnz
nso_217421,nso
nhr_144861,nhr
bdq_05175,bdq
mnm_133130,mnm
bts_198028,bts
tsg_15527,tsg
raw_05075,raw
pnb_215796,pnb
bvu_68985,bvu
jml_22414,jml
avd_210917,avd
por_138795,por
hun_96131,hun
nst_87548,nst
eng_42985,eng
xti_06444,xti
orc_49922,orc
kdp_01225,kdp
gum_221278,gum
lbj_196257,lbj
msc_67674,msc
tyr_148252,tyr
pst_204483,pst
wau_54191,wau
csa_104072,csa
grt_180328,grt
kde_46131,kde
war_103458,war
dip_208328,dip
slk_192219,slk
eyo_91811,eyo
kdj_16689,kdj
kuj_205080,kuj
viv_169866,viv
dkx_60146,dkx
mzb_00010,mzb
kqp_90102,kqp
mfz_135439,mfz
njz_76402,njz
mip_37655,mip
brg_23114,brg
lue_166639,lue
rki_115930,rki
nan_123698,nan
kls_136806,kls
eng_211505,eng
dde_199424,dde
tdh_123037,tdh
iru_121528,iru
zac_140908,zac
plt_169010,plt
yao_39418,yao
mse_37411,mse
wme_140001,wme
hts_58528,hts
mqj_65845,mqj
min_156514,min
yor_187037,yor
kxw_71000,kxw
mjt_29866,mjt
kye_213043,kye
fub_162205,fub
khm_102466,khm
jul_32449,jul
adi_193661,adi
mui_179606,mui
khm_102397,khm
cnh_164289,cnh
kex_101097,kex
lbj_196292,lbj
soq_131821,soq
dny_127106,dny
xkl_64461,xkl
pdu_190266,pdu
sba_105430,sba
mqj_136035,mqj
ssn_187567,ssn
pce_102102,pce
kvr_33149,kvr
nbn_156299,nbn
mmh_166410,mmh
tgl_13116,tgl
gbm_33590,gbm
rel_214494,rel
mco_162289,mco
gvc_99997,gvc
rhg_20676,rhg
bge_118981,bge
csh_42080,csh
bcs_145418,bcs
ttq_85859,ttq
cnh_164431,cnh
csh_198188,csh
ibg_210579,ibg
ame_57280,ame
gui_53732,gui
apw_163323,apw
txu_94208,txu
ssn_187508,ssn
apc_136171,apc
aro_183823,aro
nst_45590,nst
mym_185368,mym
bhw_55554,bhw
cbn_175628,cbn
clk_200112,clk
snc_216663,snc
brg_122289,brg
xuu_102322,xuu
xri_117023,xri
cmn_28222,cmn
ada_193299,ada
dhm_186285,dhm
zpn_38425,zpn
toq_07113,toq
nkk_157445,nkk
mfh_135850,mfh
wbf_130093,wbf
agw_132319,agw
mgh_65186,mgh
xkl_176171,xkl
cas_112752,cas
prs_44310,prs
skr_141223,skr
cua_36759,cua
yor_97136,yor
gax_60057,gax
uzn_113567,uzn
ary_177084,ary
skg_64166,skg
nfd_142198,nfd
mve_138301,mve
kxz_175752,kxz
mgw_68232,mgw
zeh_79696,zeh
ory_15889,ory
rmz_121356,rmz
kqm_189239,kqm
shy_72959,shy
dnw_193788,dnw
jmc_30898,jmc
mwv_10323,mwv
kqb_103116,kqb
lis_181094,lis
mhx_162821,mhx
bud_62310,bud
kge_191705,kge
bbr_70361,bbr
dty_66491,dty
ckb_152143,ckb
mnk_210850,mnk
swp_36870,swp
xsr_207809,xsr
saq_97311,saq
tel_70789,tel
ldq_76977,ldq
okh_116940,okh
mde_112597,mde
nes_08923,nes
pdu_209370,pdu
mal_71649,mal
wms_105752,wms
nso_217455,nso
ssy_16335,ssy
nym_15002,nym
bvd_129378,bvd
dig_160389,dig
mgf_70666,mgf
mhy_203571,mhy
bob_168648,bob
smq_84161,smq
gbo_221006,gbo
lrm_178279,lrm
seg_90482,seg
mim_192742,mim
ind_186861,ind
lue_166722,lue
zul_109973,zul
mos_159663,mos
pjt_56376,pjt
tel_70824,tel
slv_74476,slv
kfy_151945,kfy
sxb_188120,sxb
all_138880,all
aui_40526,aui
scg_166803,scg
kue_63203,kue
nas_00497,nas
snd_56445,snd
vai_189177,vai
lub_169195,lub
kin_120978,kin
bgr_63994,bgr
ven_212149,ven
dks_66273,dks
lin_36385,lin
her_23438,her
skg_64205,skg
kjg_04561,kjg
ary_176918,ary
gax_177360,gax
shn_220129,shn
rim_215426,rim
tzo_77827,tzo
ybi_142530,ybi
wmb_194170,wmb
wnc_174809,wnc
yor_187097,yor
tuk_93176,tuk
trp_163414,trp
bgr_15638,bgr
mgd_49750,mgd
blb_135702,blb
sbd_185693,sbd
ndx_148167,ndx
bhl_34452,bhl
dyo_191103,dyo
mgh_65234,mgh
ich_55930,ich
umb_193027,umb
sbu_118933,sbu
hno_63695,hno
lnd_90010,lnd
mug_214062,mug
ekg_135773,ekg
njz_76403,njz
ayo_16258,ayo
gui_191205,gui
dgo_174650,dgo
the_189861,the
bxh_17399,bxh
zty_12259,zty
mhw_23000,mhw
kud_102870,kud
zao_176688,zao
zgb_75609,zgb
msy_19236,msy
kyb_33785,kyb
hno_63702,hno
seh_150947,seh
xmv_58508,xmv
hin_29499,hin
yor_51476,yor
pmf_69611,pmf
rgs_160254,rgs
aez_122338,aez
xwg_192455,xwg
agr_170544,agr
mnl_40570,mnl
snc_205416,snc
blf_83878,blf
sre_45652,sre
sfw_125247,sfw
tro_59511,tro
eng_173881,eng
nmn_51661,nmn
vie_84390,vie
nst_87602,nst
tbo_132981,tbo
mbp_27078,mbp
nso_217468,nso
xub_151407,xub
mjt_132467,mjt
arb_170332,arb
dhg_151536,dhg
grt_180283,grt
eng_194212,eng
tpx_86293,tpx
tmf_35617,tmf
run_104594,run
tur_105081,tur
thf_157963,thf
fra_161017,fra
pai_126319,pai
eng_03364,eng
eng_211409,eng
trd_18072,trd
swc_186010,swc
kru_199624,kru
npi_30298,npi
sus_168412,sus
kml_87988,kml
apc_184405,apc
bfh_07889,bfh
sbd_185729,sbd
dug_158753,dug
kap_218963,kap
eng_43164,eng
slk_192227,slk
fub_147178,fub
svs_96510,svs
bby_66711,bby
qvm_154895,qvm
mfv_05893,mfv
tsn_200542,tsn
gng_203053,gng
nhw_11001,nhw
por_95407,por
tdx_113258,tdx
csk_08145,csk
tsx_177708,tsx
hau_136389,hau
beu_197908,beu
bgz_138389,bgz
cin_204384,cin
dgi_20859,dgi
tvs_00193,tvs
gup_208011,gup
sru_155860,sru
acz_138075,acz
mgc_199163,mgc
sfm_203716,sfm
baw_183416,baw
guj_188937,guj
kwv_215499,kwv
nij_81527,nij
tpr_189962,tpr
dhg_14895,dhg
hca_195678,hca
yaf_136539,yaf
lew_173680,lew
wci_156135,wci
iow_101070,iow
rus_113945,rus
rki_115932,rki
udu_129573,udu
quz_216302,quz
tcu_147248,tcu
vmw_75653,vmw
aro_183841,aro
seg_90526,seg
slv_74527,slv
ztg_95993,ztg
cnb_116598,cnb
soy_53571,soy
dnj_86505,dnj
vaj_98230,vaj
snk_164952,snk
zpj_147859,zpj
tos_84746,tos
lhu_174580,lhu
git_41979,git
mgp_142901,mgp
mza_56798,mza
soa_53881,soa
lin_36186,lin
jmx_170136,jmx
nim_38234,nim
nas_00589,nas
xkt_117012,xkt
fod_173653,fod
yoy_99068,yoy
btt_111039,btt
kms_138842,kms
kdh_124572,kdh
njm_112747,njm
kno_82734,kno
kde_46177,kde
kfy_151948,kfy
fon_19800,fon
cnb_42677,cnb
jiv_07994,jiv
wed_185110,wed
arz_109594,arz
kmw_79820,kmw
kye_212991,kye
guk_14255,guk
jml_22432,jml
mpx_124963,mpx
med_34957,med
haj_197040,haj
ind_186624,ind
bnp_142237,bnp
zab_25592,zab
pis_144106,pis
uig_195866,uig
eng_136960,eng
kud_102837,kud
cdo_169146,cdo
bfz_55110,bfz
tyr_148246,tyr
lrm_178199,lrm
swc_185939,swc
poh_166222,poh
dyu_208584,dyu
gri_211926,gri
qul_88954,qul
sdq_86149,sdq
trp_163477,trp
xem_10420,xem
ory_15978,ory
ich_55932,ich
tdd_153984,tdd
viv_169841,viv
dip_208333,dip
soq_131853,soq
nlo_77144,nlo
cjo_93479,cjo
snc_205333,snc
pdu_52095,pdu
acn_217196,acn
prs_44131,prs
dyu_208843,dyu
kwn_10506,kwn
mwn_06784,mwn
ria_74107,ria
mzz_184014,mzz
coh_152458,coh
nqy_101566,nqy
kna_01878,kna
pse_50977,pse
lgm_11840,lgm
wms_105774,wms
adi_193644,adi
seh_33280,seh
tro_59321,tro
duv_53014,duv
wci_151783,wci
ben_144280,ben
kdh_174295,kdh
apn_130027,apn
khw_46663,khw
sol_120421,sol
ute_218220,ute
ben_151652,ben
skr_84717,skr
xrw_34385,xrw
kdu_108132,kdu
dhm_186267,dhm
eto_25224,eto
njz_76170,njz
fuh_133216,fuh
uya_171560,uya
nes_08848,nes
kvl_45692,kvl
srq_216807,srq
ssn_187635,ssn
tue_02329,tue
kye_212863,kye
rki_181222,rki
lln_145048,lln
acq_210380,acq
fuf_180529,fuf
guk_14306,guk
tpa_182593,tpa
zpw_05768,zpw
amk_150053,amk
kha_211956,kha
wmw_115589,wmw
pht_45462,pht
jda_211989,jda
ydg_219731,ydg
wci_151763,wci
far_153283,far
bun_04354,bun
viv_170011,viv
dby_11790,dby
bsk_198564,bsk
lrm_178187,lrm
bbw_198731,bbw
whg_147724,whg
kel_148302,kel
tet_202518,tet
nlc_59642,nlc
llg_132229,llg
tem_161311,tem
gax_59976,gax
otm_48669,otm
xdy_57815,xdy
kpo_89445,kpo
dks_72904,dks
bsh_83345,bsh
tna_151671,tna
slv_74432,slv
swk_126377,swk
srq_216889,srq
ben_149669,ben
def_183466,def
one_132632,one
afr_08329,afr
tdx_113260,tdx
swb_54437,swb
pov_171307,pov
dzg_91353,dzg
npi_30158,npi
mvv_07645,mvv
som_100597,som
gec_01283,gec
xsm_220413,xsm
uig_195857,uig
nab_40606,nab
bku_121645,bku
gdn_177398,gdn
lin_36346,lin
kfv_77423,kfv
mni_148942,mni
spp_114219,spp
cmn_28221,cmn
tif_72710,tif
wci_151861,wci
luo_207359,luo
kqp_90285,kqp
spa_106073,spa
guk_176252,guk
knp_205288,knp
mrr_05833,mrr
udg_166476,udg
wnc_174792,wnc
ind_186738,ind
ttq_86087,ttq
cro_152592,cro
kfv_77346,kfv
gun_202323,gun
gdu_205684,gdu
bvd_129386,bvd
khz_75482,khz
fuh_133247,fuh
mhx_76503,mhx
rab_39900,rab
bvc_73320,bvc
zyp_24432,zyp
afr_08694,afr
raa_133005,raa
sdr_93835,sdr
pll_134402,pll
bca_145312,bca
bhj_119691,bhj
aau_118103,aau
swh_219312,swh
nuf_115991,nuf
mni_148884,mni
myw_14723,myw
mzz_184053,mzz
bvu_69028,bvu
beu_197945,beu
uth_150673,uth
adi_05290,adi
ind_186735,ind
nyo_32662,nyo
ndc_160061,ndc
jiv_08006,jiv
dyu_208829,dyu
tdx_113440,tdx
lug_139121,lug
ywl_118490,ywl
kck_68434,kck
soq_131354,soq
klo_177530,klo
fuh_133199,fuh
deu_71208,deu
cia_84148,cia
bkk_172431,bkk
vie_84381,vie
tcc_148082,tcc
hne_163019,hne
dos_18481,dos
mlu_219566,mlu
dgo_174627,dgo
mgh_65169,mgh
rab_39735,rab
cmn_61796,cmn
mkn_111308,mkn
ayo_16225,ayo
vmk_05589,vmk
lue_166620,lue
kdj_16766,kdj
tdh_122904,tdh
afr_08560,afr
obo_114141,obo
nst_19760,nst
hat_68067,hat
por_191732,por
clo_34921,clo
sot_38857,sot
aot_182022,aot
ayr_187930,ayr
soq_131623,soq
eng_43144,eng
geb_01889,geb
yaa_04710,yaa
seg_90532,seg
bvc_73283,bvc
sgz_44448,sgz
men_202882,men
wbp_108776,wbp
eng_43097,eng
wat_72806,wat
hun_96128,hun
ton_175668,ton
xkt_117010,xkt
khm_102408,khm
lgr_130767,lgr
pis_143886,pis
nyy_69821,nyy
kha_112319,kha
mfv_06013,mfv
peg_18557,peg
tnl_197849,tnl
eto_25285,eto
iws_25029,iws
nlg_163910,nlg
dks_66238,dks
nas_00869,nas
fuf_180456,fuf
eng_88435,eng
twr_68951,twr
vmc_204783,vmc
haj_129734,haj
gur_43963,gur
awa_189604,awa
tke_123300,tke
sil_76151,sil
ind_186677,ind
cdm_148213,cdm
cmn_61806,cmn
wms_81576,wms
nmo_194002,nmo
zpx_40051,zpx
tir_141720,tir
pmj_74190,pmj
acz_137994,acz
quw_124211,quw
dof_63834,dof
ben_125350,ben
khb_87059,khb
nbl_10199,nbl
pmy_165722,pmy
dag_37500,dag
xav_115792,xav
auc_174244,auc
zlm_178799,zlm
sme_139320,sme
jaa_154196,jaa
swb_54247,swb
zro_64504,zro
pga_166871,pga
kbr_22058,kbr
kck_68438,kck
mfi_192441,mfi
snc_205386,snc
ena_170737,ena
tdx_113119,tdx
gmb_163130,gmb
eng_136993,eng
ubr_85363,ubr
mvv_07650,mvv
pes_145702,pes
dyo_191057,dyo
rus_113653,rus
swh_67131,swh
rau_138986,rau
luo_207358,luo
kdh_124611,kdh
khg_116794,khg
cns_74237,cns
ces_183234,ces
wof_78299,wof
zpj_147860,zpj
seg_90387,seg
kgk_26155,kgk
ygw_92939,ygw
cek_13763,cek
lgr_130658,lgr
kuj_205157,kuj
uss_55371,uss
bis_61214,bis
zul_109888,zul
tio_01835,tio
nna_195605,nna
ron_100912,ron
spa_106186,spa
eng_211532,eng
wbm_217311,wbm
gvr_29151,gvr
mlq_70955,mlq
gaz_59243,gaz
cnw_201750,cnw
lir_141360,lir
ksw_36691,ksw
yes_117330,yes
ztp_173473,ztp
awa_02348,awa
sun_86943,sun
gvc_99874,gvc
pta_217794,pta
pjt_56308,pjt
ben_144330,ben
klr_23593,klr
gbm_33545,gbm
kvu_113542,kvu
kge_04721,kge
<unk>_72533,<unk>
bep_97706,bep
zpr_177851,zpr
mph_193292,mph
mds_138980,mds
vut_124834,vut
esh_03034,esh
moy_202641,moy
pmy_165731,pmy
ngc_34698,ngc
sba_105464,sba
dwz_187691,dwz
bjg_203309,bjg
ncq_182296,ncq
cni_189521,cni
gax_59954,gax
mhs_50718,mhs
seg_90578,seg
mqu_85775,mqu
swv_139336,swv
nst_87569,nst
bzf_99483,bzf
lif_01575,lif
zas_213286,zas
pcg_44599,pcg
bmk_123566,bmk
tso_53189,tso
soq_131337,soq
bfr_102167,bfr
hnj_02800,hnj
dao_23952,dao
zul_109987,zul
tvk_150260,tvk
gbm_33541,gbm
bis_61491,bis
ksp_104293,ksp
khg_56507,khg
tpq_119275,tpq
gry_195258,gry
blb_154418,blb
plt_168881,plt
zaw_09067,zaw
mni_175206,mni
pov_171476,pov
als_06481,als
ben_125971,ben
khc_128600,khc
sie_08211,sie
tgl_13046,tgl
mzp_154596,mzp
cmn_61965,cmn
guj_189004,guj
mjx_98867,mjx
<unk>_129618,<unk>
wod_132089,wod
por_191737,por
mni_175276,mni
mwc_128888,mwc
dnj_218810,dnj
mgh_65098,mgh
jiv_07995,jiv
quh_19061,quh
bfd_147663,bfd
khq_92585,khq
kgy_173575,kgy
mgp_142909,mgp
adn_187182,adn
nia_130236,nia
nrg_187325,nrg
tha_52696,tha
sil_76138,sil
tro_59558,tro
vaj_98086,vaj
kph_06337,kph
urd_35711,urd
nia_202004,nia
mmm_144404,mmm
lbf_06863,lbf
bgt_15295,bgt
yon_89345,yon
blr_139726,blr
xte_04759,xte
xuu_119459,xuu
clj_95005,clj
sru_155746,sru
lue_166554,lue
fuf_180482,fuf
mwn_06700,mwn
age_95035,age
pam_09934,pam
iba_54847,iba
ble_121094,ble
slv_74640,slv
bam_71242,bam
wof_78298,wof
cnt_172976,cnt
zim_11579,zim
kui_44363,kui
dik_53610,dik
kjb_177368,kjb
eng_43331,eng
pis_143988,pis
bby_66702,bby
por_66309,por
gjn_145940,gjn
kmr_59041,kmr
bod_66741,bod
ttq_85865,ttq
aix_101374,aix
grt_74929,grt
vun_127240,vun
hts_58756,hts
lue_166584,lue
fuv_83142,fuv
gnm_147367,gnm
ita_40964,ita
suv_110855,suv
tew_213106,tew
bhb_152890,bhb
ccg_91547,ccg
kye_212861,kye
lhu_174474,lhu
cce_60207,cce
tbo_218630,tbo
rmy_04282,rmy
hif_159924,hif
wme_139844,wme
raw_05065,raw
nbc_105655,nbc
ggu_142383,ggu
kml_87918,kml
ewe_215956,ewe
fra_160971,fra
swc_186019,swc
hau_203749,hau
kdq_02991,kdq
prs_44320,prs
tqo_96362,tqo
fuc_111562,fuc
ljp_151414,ljp
bem_12771,bem
mfz_135428,mfz
nat_79316,nat
npi_59613,npi
phl_205554,phl
guc_176509,guc
spa_130926,spa
sme_139280,sme
zlm_142391,zlm
pnc_54756,pnc
luo_207250,luo
gjn_145975,gjn
sxn_18606,sxn
kqp_90134,kqp
wal_176624,wal
xdy_189341,xdy
ssn_187527,ssn
tem_161183,tem
avu_123348,avu
bib_71995,bib
snc_205372,snc
mam_214644,mam
bvd_129367,bvd
lug_139049,lug
bns_219711,bns
lgr_130651,lgr
lin_36184,lin
atd_65524,atd
the_94781,the
pud_96456,pud
kfq_42741,kfq
cnh_164354,cnh
guj_72045,guj
mwc_128926,mwc
kyf_03416,kyf
hau_136516,hau
pbo_106587,pbo
czt_39179,czt
ccp_198114,ccp
anu_130552,anu
jna_117573,jna
ymm_40721,ymm
nan_123703,nan
brv_210949,brv
pht_45452,pht
nij_169777,nij
rwr_40090,rwr
bfy_114450,bfy
lnd_163180,lnd
bbr_70358,bbr
luj_107416,luj
hvn_153687,hvn
niz_57356,niz
pdu_190289,pdu
mwf_35375,mwf
<unk>_154021,<unk>
tpx_48085,tpx
jmd_116364,jmd
eng_173842,eng
cce_60176,cce
ptu_21784,ptu
bun_04378,bun
mzz_184007,mzz
ind_186555,ind
one_132634,one
luo_207176,luo
rus_113606,rus
haj_129688,haj
ron_100878,ron
haz_84976,haz
mas_31083,mas
xuu_119556,xuu
aui_40255,aui
kiw_119903,kiw
mas_31037,mas
cmn_61827,cmn
grt_74982,grt
sdr_64591,sdr
mjx_98959,mjx
ntj_209272,ntj
brd_182999,brd
naq_194556,naq
uzn_45136,uzn
tnl_67820,tnl
xkk_27698,xkk
coh_152484,coh
zim_11546,zim
twi_167798,twi
her_23387,her
kvj_73120,kvj
awu_18952,awu
sdr_93800,sdr
nbe_146327,nbe
svs_96506,svs
mkn_111351,mkn
bkk_172414,bkk
mrm_10907,mrm
sna_118012,sna
kel_148383,kel
wol_172142,wol
mdy_11314,mdy
kun_212827,kun
hat_67935,hat
gia_201782,gia
arq_05780,arq
ayo_16236,ayo
mnk_210857,mnk
ife_158906,ife
kls_136790,kls
kby_197286,kby
dby_11759,dby
mkn_111327,mkn
ott_172264,ott
btt_111041,btt
las_60764,las
soq_131743,soq
aar_118342,aar
pes_145814,pes
nqy_101561,nqy
ewe_75270,ewe
rat_81247,rat
acn_217231,acn
spp_114197,spp
npb_141187,npb
mlu_219607,mlu
hif_159921,hif
lri_39127,lri
mzq_91476,mzq
sil_25841,sil
trc_34196,trc
ces_183104,ces
spa_106079,spa
fra_190031,fra
kvw_201930,kvw
rel_214589,rel
nhr_144997,nhr
knk_146628,knk
khn_67792,khn
mva_15171,mva
knk_146737,knk
pln_47295,pln
yuf_104422,yuf
swp_137743,swp
ktz_46969,ktz
rus_113839,rus
bza_02025,bza
skg_64319,skg
krv_127033,krv
als_06569,als
saq_122577,saq
xkl_176188,xkl
fra_160820,fra
khe_92791,khe
dsh_20948,dsh
aoz_130820,aoz
dwu_143125,dwu
lpn_174178,lpn
the_94775,the
rao_96626,rao
fub_162162,fub
tsj_204345,tsj
gng_98755,gng
srq_216742,srq
kqs_20749,kqs
taq_195104,taq
mpm_183068,mpm
kss_200793,kss
tuf_110373,tuf
mkn_111295,mkn
pbi_58250,pbi
kvw_201941,kvw
bfg_31868,bfg
lsm_95645,lsm
cnb_42673,cnb
cbs_184698,cbs
vmk_05558,vmk
slk_192179,slk
npi_29997,npi
ita_57159,ita
fra_160963,fra
adi_33990,adi
nas_00781,nas
bgt_15372,bgt
tel_70775,tel
trp_163461,trp
bxh_17890,bxh
srq_216871,srq
ium_162066,ium
gux_156759,gux
aui_40333,aui
uar_62434,uar
aau_118118,aau
mhi_80124,mhi
yaa_04644,yaa
uzn_45292,uzn
mct_52013,mct
prs_44074,prs
gur_43960,gur
new_174759,new
mui_179635,mui
mni_175352,mni
kue_63049,kue
nkb_143592,nkb
swh_219439,swh
ram_104453,ram
pan_161410,pan
jmx_16448,jmx
mhx_76497,mhx
bca_145314,bca
blb_44896,blb
xta_214264,xta
sdr_93937,sdr
ztg_95954,ztg
cnk_00376,cnk
abs_161496,abs
gnd_152701,gnd
thf_157961,thf
ycl_113033,ycl
bru_155536,bru
gup_208088,gup
dob_98451,dob
csh_42331,csh
miz_49682,miz
nya_70024,nya
pac_90973,pac
san_152108,san
wod_132125,wod
abz_70136,abz
hak_56000,hak
ind_186643,ind
bkx_152208,bkx
onp_107638,onp
rmn_89796,rmn
sku_02698,sku
ebu_195550,ebu
ewe_03213,ewe
wry_00071,wry
tdd_207946,tdd
tpx_127728,tpx
bby_66723,bby
lbf_06914,lbf
npi_30278,npi
srm_44952,srm
lew_126605,lew
<unk>_31778,<unk>
cho_114639,cho
mjt_29823,mjt
aiw_111749,aiw
pis_143745,pis
arb_74764,arb
mot_37597,mot
rmy_218434,rmy
sdr_93859,sdr
twx_153467,twx
gbo_07174,gbo
wsk_09507,wsk
tro_59339,tro
haj_197010,haj
yam_105144,yam
gun_202331,gun
kaa_47504,kaa
ybl_142149,ybl
snc_205316,snc
sie_08176,sie
kgq_90357,kgq
mkd_213304,mkd
mbj_158438,mbj
uss_55361,uss
khe_92760,khe
gjn_146052,gjn
bod_116162,bod
tsv_28612,tsv
nyd_203943,nyd
cmn_61635,cmn
hak_56023,hak
ium_56087,ium
pwg_06095,pwg
mug_213948,mug
shn_126558,shn
