utt_id,maya,spanish,spk_id,start,end
y2IUqDI2vZA_0027,ma' naats' ti' a kaajali',,spk_001,00:04:53.650,00:04:56.350
y2IUqDI2vZA_0028,jach ma' naats' ti' u kaajali',,spk_001,00:05:01.850,00:05:04.450
a4nwNUPpd6k_0000,bix je'el in k'uchul tu yotoche',,spk_001,00:00:24.050,00:00:26.450
a4nwNUPpd6k_0001,bix je'el u k'uchul ta wotoche'exe'',,spk_006,00:00:32.850,00:00:35.350
a4nwNUPpd6k_0002,bix je'el k k'uchul tu yotocho'obe',,spk_006,00:00:42.850,00:00:45.350
a4nwNUPpd6k_0003,bix je'el k k'uchule'ex tu yotocho'obe',,spk_006,00:00:52.850,00:00:56.150
a4nwNUPpd6k_0004,bix je'el u páajtal in k'uchul ta wotoche',,spk_006,00:01:03.850,00:01:07.150
a4nwNUPpd6k_0005,bix je'el u páajtal u k'uchulo'ob ta wotoche',,spk_006,00:01:14.450,00:01:17.450
a4nwNUPpd6k_0006,táanile' xeen toj,,spk_001,00:01:24.850,00:01:27.350
a4nwNUPpd6k_0007,táanile' xeen xaman,,spk_001,00:01:34.850,00:01:38.150
a4nwNUPpd6k_0008,táanile' xeen nojol,,spk_001,00:01:43.850,00:01:47.150
a4nwNUPpd6k_0009,táanile' xeen lak'in,,spk_001,00:01:53.850,00:01:57.150
a4nwNUPpd6k_0010,táanile' xeen chik'in,,spk_001,00:02:04.150,00:02:06.650
a4nwNUPpd6k_0011,táanile' xeen ta no'oj,,spk_006,00:02:12.850,00:02:15.450
a4nwNUPpd6k_0012,táanile' xeen ta ts'íik,,spk_006,00:02:21.850,00:02:24.150
a4nwNUPpd6k_0013,xeene'ex tu xuul,,spk_006,00:02:30.850,00:02:33.150
a4nwNUPpd6k_0014,xeene'ex meyaj,,spk_006,00:02:39.250,00:02:41.450
a4nwNUPpd6k_0015,xeene'ex jo',,spk_006,00:02:47.850,00:02:49.250
a4nwNUPpd6k_0016,xeene'ex jun puli',,spk_001,00:02:54.850,00:02:57.150
a4nwNUPpd6k_0017,xeene'ex xíimbal okil,,spk_001,00:03:04.150,00:03:06.550
a4nwNUPpd6k_0018,xeene'ex yóok'ol tsíimin,,spk_001,00:03:12.850,00:03:15.150
a4nwNUPpd6k_0019,le kéen k'uchukech te'e tu'ux ku ko'onol le waajo' ka tséelel,,spk_001,00:03:20.550,00:03:24.450
a4nwNUPpd6k_0020,le kéen k'uchukech tu yotoch don jsiile' ka tséelel,,spk_001,00:03:31.550,00:03:36.150
a4nwNUPpd6k_0021,le kéen k'uchukech k'íiwike' ka tséelel,,spk_006,00:03:44.150,00:03:47.450
a4nwNUPpd6k_0022,tu yóok'ol ka'ap'éel naj,,spk_006,00:03:54.150,00:03:56.650
a4nwNUPpd6k_0023,tu yóok'ol óoxp'éel naj,,spk_006,00:04:03.350,00:04:05.750
a4nwNUPpd6k_0024,tu yóok'ol kamp'éel naj,,spk_006,00:04:12.550,00:04:14.750
ujRzFHq-zJA_0000,bix a wotoch,,spk_006,00:00:25.850,00:00:27.450
ujRzFHq-zJA_0001,bix u yotoch le jsaano',,spk_001,00:00:32.850,00:00:35.150
ujRzFHq-zJA_0002,bix u yotoch a kiiko',,spk_001,00:00:41.250,00:00:43.550
ujRzFHq-zJA_0003,bix a wotoche'ex,,spk_001,00:00:49.850,00:00:52.150
ujRzFHq-zJA_0004,bix u yotocho'ob,,spk_001,00:00:58.550,00:01:00.150
ujRzFHq-zJA_0005,jump'éel ya'ax pak'il naj,,spk_001,00:01:06.850,00:01:08.850
ujRzFHq-zJA_0006,jump'éel sak pak'il naj,,spk_006,00:01:15.850,00:01:18.150
ujRzFHq-zJA_0007,jump'éel chak pak'il naj,,spk_006,00:01:23.850,00:01:26.150
ujRzFHq-zJA_0008,jump'éel k'an pak'il naj,,spk_006,00:01:32.250,00:01:34.650
ujRzFHq-zJA_0009,ka'ap'éel su'ukil naj,,spk_006,00:01:41.650,00:01:43.350
ujRzFHq-zJA_0010,óoxp'éel xa'anil naj,,spk_006,00:01:50.850,00:01:52.650
ujRzFHq-zJA_0011,tu jáal u kootile' yaan ka'akúul pichi'i',,spk_001,00:01:59.450,00:02:03.550
ujRzFHq-zJA_0012,tu jáal u kootile' yaan óoxkúul chi'i',,spk_001,00:02:11.850,00:02:16.150
ujRzFHq-zJA_0013,tu jáal u kootile' yaan kankúul pak'áali',,spk_001,00:02:23.150,00:02:27.550
ujRzFHq-zJA_0014,tu jáal u kootile' yaan jo'okúul luuchi',,spk_001,00:02:34.450,00:02:38.550
ujRzFHq-zJA_0015,tu jáal u kootile' yaan junkúul k'óopte'i',,spk_001,00:02:45.250,00:02:49.450
ujRzFHq-zJA_0016,tu jáal u kootile' yaan ka'akúul abali',,spk_006,00:02:56.850,00:03:00.550
ujRzFHq-zJA_0017,tu jáal u kootile' yaan óoxkúul chaayi',,spk_006,00:03:08.350,00:03:11.850
ujRzFHq-zJA_0018,tu jáal u kootile' yaan kankúul ooni',,spk_006,00:03:19.650,00:03:23.150
ujRzFHq-zJA_0019,kexi' ma' in sa'atale',,spk_006,00:03:31.550,00:03:33.550
ujRzFHq-zJA_0020,kexi' ma' a sa'atale',,spk_006,00:03:39.850,00:03:42.150
ujRzFHq-zJA_0021,kexi' ma' u sa'atale',,spk_001,00:03:47.850,00:03:50.150
ujRzFHq-zJA_0022,kexi' ma' k sa'atale',,spk_001,00:03:55.650,00:03:57.750
ujRzFHq-zJA_0023,kexi' ma' k sa'atale'exe',,spk_001,00:04:04.050,00:04:06.550
ujRzFHq-zJA_0024,kexi' ma' a sa'atale'exe',,spk_001,00:04:13.050,00:04:15.650
ujRzFHq-zJA_0025,kexi' ma' u sa'atalo'obe',,spk_001,00:04:23.150,00:04:25.450
ujRzFHq-zJA_0026,ma' tin sa'atal,,spk_006,00:04:33.150,00:04:35.150
ujRzFHq-zJA_0027,ma' ta sa'atal,,spk_006,00:04:41.450,00:04:43.250
ujRzFHq-zJA_0028,ma' tu sa'atal,,spk_006,00:04:48.650,00:04:50.550
ujRzFHq-zJA_0029,ma' t sa'atal,,spk_006,00:04:57.250,00:04:59.150
ujRzFHq-zJA_0030,ma' t sa'atale'ex,,spk_006,00:05:05.850,00:05:07.950
ujRzFHq-zJA_0031,ma' ta sa'atale'ex,,spk_001,00:05:14.150,00:05:16.150
ujRzFHq-zJA_0032,ma' tu sa'atalo'ob,,spk_001,00:05:21.850,00:05:25.150
ZQQ4AXy9e2o_0000,ko'ox ilik,,spk_001,00:00:26.650,00:00:29.150
ZQQ4AXy9e2o_0001,ko'ox k'aay,,spk_001,00:00:34.850,00:00:36.150
ZQQ4AXy9e2o_0002,ko'one'ex tsikbal,,spk_001,00:00:42.150,00:00:44.150
ZQQ4AXy9e2o_0003,ko'ox meyaj,,spk_006,00:00:50.850,00:00:52.150
ZQQ4AXy9e2o_0004,ko'one'ex xook,,spk_006,00:00:58.850,00:01:01.150
ZQQ4AXy9e2o_0005,ko'ox báaxal,,spk_006,00:01:05.850,00:01:08.150
ZQQ4AXy9e2o_0006,ko'one'ex óok'ot,,spk_006,00:01:13.250,00:01:15.150
ZQQ4AXy9e2o_0007,ko'ox xíimbal,,spk_006,00:01:20.850,00:01:22.550
ZQQ4AXy9e2o_0008,bey u ts'i' in wóol ka'abej u taalo'obe',,spk_001,00:01:29.550,00:01:33.150
ZQQ4AXy9e2o_0009,bey u ts'i' in wóol saamal u taale',,spk_001,00:01:40.850,00:01:44.150
ZQQ4AXy9e2o_0010,much a'al ti'ob ka'aj k'uchuk u xíimbal teno'ob,,spk_001,00:01:49.850,00:01:53.150
ZQQ4AXy9e2o_0011,much a'al ti' ka'aj k'uchuk u xíimbal ten,,spk_001,00:01:59.850,00:02:03.150
ZQQ4AXy9e2o_0012,a'al ti' ka'aj k'uchuk u xíimbal to'on,,spk_001,00:02:09.650,00:02:12.150
ZQQ4AXy9e2o_0013,taak in wóok'ot ta wéetel,,spk_006,00:02:19.250,00:02:21.150
ZQQ4AXy9e2o_0014,taak in meyaj yéetel,,spk_006,00:02:27.850,00:02:31.150
ZQQ4AXy9e2o_0015,taak in janal ta wéetele'ex,,spk_006,00:02:35.850,00:02:38.150
ZQQ4AXy9e2o_0016,taak in tsikbal yéetelo'ob,,spk_006,00:02:43.850,00:02:47.150
ZQQ4AXy9e2o_0017,nika'aj in wil jsaan,,spk_006,00:02:52.850,00:02:55.150
ZQQ4AXy9e2o_0018,nika'aj in wilej,,spk_001,00:03:01.850,00:03:03.350
ZQQ4AXy9e2o_0019,naka'aj a wil xdaam,,spk_001,00:03:08.850,00:03:11.450
ZQQ4AXy9e2o_0020,naka'aj a wilej,,spk_001,00:03:15.850,00:03:18.150
ZQQ4AXy9e2o_0021,nuka'aj u yil jpoolo,,spk_001,00:03:23.850,00:03:26.650
ZQQ4AXy9e2o_0022,nuka'aj u yilej,,spk_001,00:03:32.850,00:03:34.350
0Fv2TJNBdy0_0000,le ka'aj ts'o'ok in wok'ol,,spk_001,00:00:24.150,00:00:26.150
0Fv2TJNBdy0_0001,le ka'aj ts'o'ok a síit',,spk_001,00:00:31.850,00:00:34.150
0Fv2TJNBdy0_0002,le ka'aj ts'o'ok u yok'ol jabuch,,spk_001,00:00:39.650,00:00:42.150
0Fv2TJNBdy0_0003,le ka'aj ts'o'ok k t'aan,,spk_001,00:00:48.850,00:00:51.150
0Fv2TJNBdy0_0004,le ka'aj ts'o'ok k t'aane'ex,,spk_001,00:00:57.600,00:01:00.150
0Fv2TJNBdy0_0005,le ka'aj ts'o'ok a bo'ole'ex,,spk_006,00:01:06.450,00:01:08.750
0Fv2TJNBdy0_0006,le ka'aj ts'o'ok u che'ejo'ob,,spk_006,00:01:14.450,00:01:17.150
0Fv2TJNBdy0_0007,jáan binen in bo'ot u p'aax in suku'un,,spk_006,00:01:22.250,00:01:25.550
0Fv2TJNBdy0_0008,jáan binech a míist in wotoch,,spk_006,00:01:32.850,00:01:35.450
0Fv2TJNBdy0_0009,jáan bin u t'aan k íits'in,,spk_006,00:01:41.650,00:01:44.150
0Fv2TJNBdy0_0010,jáan bino'on k juch' k'eyem,,spk_001,00:01:49.850,00:01:52.350
0Fv2TJNBdy0_0011,jáan bino'on k sute'ex le taak'ino',,spk_001,00:01:58.450,00:02:01.550
0Fv2TJNBdy0_0012,jáan bine'ex a cha'ant pay wakax,,spk_001,00:02:07.550,00:02:10.350
0Fv2TJNBdy0_0013,jáan bin u ts'u'uts'o'ob chamal,,spk_001,00:02:16.850,00:02:19.750
0Fv2TJNBdy0_0014,kula'anech wáa,,spk_001,00:02:25.850,00:02:27.550
0Fv2TJNBdy0_0015,kula'an wáa u suku'un a watan,,spk_006,00:02:32.850,00:02:35.550
0Fv2TJNBdy0_0016,kula'ane'ex wáa,,spk_006,00:02:41.850,00:02:43.550
0Fv2TJNBdy0_0017,kula'ano'ob wáa,,spk_006,00:02:48.850,00:02:51.150
0Fv2TJNBdy0_0018,ma' kula'aneni',,spk_006,00:02:56.550,00:02:58.250
0Fv2TJNBdy0_0019,ma' kula'ano'oni',,spk_006,00:03:03.850,00:03:05.550
0Fv2TJNBdy0_0020,sáam xi'ik a ja'an,,spk_001,00:03:09.850,00:03:12.550
0Fv2TJNBdy0_0021,sáam taalaken,,spk_001,00:03:16.850,00:03:18.550
0Fv2TJNBdy0_0022,sáam jaanakech,,spk_001,00:03:23.150,00:03:25.350
0Fv2TJNBdy0_0023,sáam uk'ulnak le xi'ipalo',,spk_001,00:03:30.550,00:03:33.150
0Fv2TJNBdy0_0024,sáam ichkíilnako'on,,spk_001,00:03:38.850,00:03:41.450
0Fv2TJNBdy0_0025,sáam ts'o'ojko'one'ex,,spk_006,00:03:45.850,00:03:49.150
0Fv2TJNBdy0_0026,sáam u'uluke'ex,,spk_006,00:03:53.850,00:03:56.150
0Fv2TJNBdy0_0027,sáam suunako'ob,,spk_006,00:04:01.850,00:04:04.150
0Fv2TJNBdy0_0028,ma' sáam xi'iko'obi',,spk_006,00:04:08.850,00:04:11.150
0Fv2TJNBdy0_0029,ma' sáam ts'o'okok in wichkíili',,spk_006,00:04:16.850,00:04:20.149
0Fv2TJNBdy0_0030,ma' sáam ts'o'okok u yichkíili',,spk_001,00:04:25.850,00:04:28.950
0Fv2TJNBdy0_0031,te'eytak u suuto'ob wale',,spk_001,00:04:35.850,00:04:38.550
0Fv2TJNBdy0_0032,míij te'eytak u suut jjaas,,spk_001,00:04:45.250,00:04:48.550
JHvzHAYZLW4_0000,"jsaan, jsaan kula'anech wáa",,spk_009,00:00:43.050,00:00:45.950
JHvzHAYZLW4_0001,"ma' kula'ani, bija'an tu yiknal in kiik xmaruch",,spk_012,00:00:48.850,00:00:52.450
JHvzHAYZLW4_0002,sáam wáa xi'ik,,spk_009,00:00:55.850,00:00:58.150
JHvzHAYZLW4_0003,"chan sáamij, te'eytak u suut wale'",,spk_012,00:00:59.850,00:01:03.150
JHvzHAYZLW4_0004,"taak in páa'tik lo'obal, ba'ale' kux túun wáa ku xáantal nal a kiiko'",,spk_009,00:01:06.549,00:01:11.150
JHvzHAYZLW4_0005,teech a wojel,,spk_012,00:01:13.850,00:01:16.150
JHvzHAYZLW4_0006,"máax yéetel ka tsikbal, xch'úupal",,spk_013,00:01:17.850,00:01:21.150
JHvzHAYZLW4_0007,yéetel juntúul xi'ipal taal u yil jsaan,,spk_012,00:01:23.850,00:01:27.150
JHvzHAYZLW4_0008,"a'al ti' ka'aj máanak, ma' tu xáantal ts'o'ok u k'uchul",,spk_013,00:01:29.850,00:01:34.150
JHvzHAYZLW4_0009,ooken bin,,spk_012,00:01:37.050,00:01:38.450
JHvzHAYZLW4_0010,bix a beel don jmiilo,,spk_009,00:01:41.850,00:01:43.250
JHvzHAYZLW4_0011,"ma'alob, je'el le k'áanche'o', kuleen",,spk_013,00:01:45.650,00:01:49.000
JHvzHAYZLW4_0012,"dios bo'otik, tene' jkalin in k'aaba', in taatae' don jpoonso witsíil, ma' in wojel wáa a k'aj óoli'",,spk_009,00:01:51.850,00:01:59.150
JHvzHAYZLW4_0013,"bix ma' in k'aj óoltik, in wéet xook ka'ach úuchij",,spk_013,00:02:02.250,00:02:06.150
JHvzHAYZLW4_0014,ma' in wojel ka'achi',,spk_009,00:02:08.850,00:02:10.150
JHvzHAYZLW4_0015,jaaj wáa tia'an jkalin weye',,spk_010,00:02:12.450,00:02:14.150
JHvzHAYZLW4_0016,je'el ku páa'tikech wey ich naje',,spk_013,00:02:17.250,00:02:19.750
JHvzHAYZLW4_0017,'ba'ax ka wa'alik jsaan,,spk_009,00:02:22.850,00:02:25.150
JHvzHAYZLW4_0018,"chéen beya', ma' ta wa'alaj ten wáa yaan a taali'",,spk_010,00:02:26.850,00:02:31.150
JHvzHAYZLW4_0019,"ts'o'ok in taal kex chéen junsúutuk, bix túun u beel a kiiko'",,spk_009,00:02:33.350,00:02:38.150
JHvzHAYZLW4_0020,"ma' jach ma'alobi', táan u chi'ibal u pool",,spk_010,00:02:40.850,00:02:44.450
JHvzHAYZLW4_0021,xuulul wáa táan u chi'ibal u pool a kiiko',,spk_013,00:02:46.850,00:02:50.450
JHvzHAYZLW4_0022,"xuulul, ba'ale' táan u chan máan kex beyo'",,spk_010,00:02:53.250,00:02:57.150
JHvzHAYZLW4_0023,kux teech jkalin yaan wáa a kiik,,spk_010,00:02:59.850,00:03:03.150
JHvzHAYZLW4_0024,"mina'an, chéen in suku'un yaan",,spk_009,00:03:05.850,00:03:08.350
JHvzHAYZLW4_0025,jaytúul a suku'un yaan,,spk_010,00:03:10.850,00:03:13.150
JHvzHAYZLW4_0026,jkalin. chéen ka'atúul,,spk_009,00:03:14.850,00:03:16.550
JHvzHAYZLW4_0027,bix u k'aaba'ob,,spk_010,00:03:18.850,00:03:21.150
JHvzHAYZLW4_0028,"juntúule' jpiil yéetel uláak'o' je'e bix u k'aaba' in taatao', ba'ale' jach jela'antako'ob",,spk_009,00:03:23.350,00:03:29.150
JHvzHAYZLW4_0029,ba'axten,,spk_010,00:03:33.250,00:03:34.150
JHvzHAYZLW4_0030,"le jpoonsoo' chíika'an ti' in maama, mulix, kaabal u bakel",,spk_009,00:03:37.550,00:03:42.150
JHvzHAYZLW4_0031,"bek'ech, ts'o'okole' ya'axtak u yich",,spk_009,00:03:45.050,00:03:48.450
JHvzHAYZLW4_0032,kux túun le jpiilo' bixij,,spk_010,00:03:51.850,00:03:53.350
JHvzHAYZLW4_0033,"leti'e' maas chan chíika'an ti' in taata, polok, ka'anal u bakel",,spk_009,00:03:55.850,00:04:01.150
JHvzHAYZLW4_0034,"piim u me'ex, le ku ts'o'okole' ch'eel xan",,spk_009,00:04:04.850,00:04:08.450
JHvzHAYZLW4_0035,"je'elo' jaaj a t'aan, jach jela'antako'ob. teche' chan chíika'anech ti' tu ka'atúulil",,spk_010,00:04:11.550,00:04:17.450
JHvzHAYZLW4_0036,"ka'anal a baakel, bek'echech, k'as mulixech, yaan xan a me'ex",,spk_010,00:04:21.350,00:04:28.150
JHvzHAYZLW4_0037,kin wilike' teche' chíika'anech ti' a kiik,,spk_009,00:04:31.850,00:04:35.150
JHvzHAYZLW4_0038,kex beyo'jach jela'antako'ob xan,,spk_013,00:04:37.850,00:04:41.150
JHvzHAYZLW4_0039,tene' jach uts tin wich in cha'antik le pay wakaxo'...,,spk_010,00:04:43.850,00:04:47.150
JHvzHAYZLW4_0040,ba'ale' le jáaranao' ma' uts tu t'aani',,spk_013,00:04:50.450,00:04:54.150
JHvzHAYZLW4_0041,"kin cha'antik, ba'ale' ma' tin wóok'ostik",,spk_010,00:04:56.850,00:05:00.650
JHvzHAYZLW4_0042,in kiiko'obe' jach táaj uts tu t'aan u yóok'ostiko'ob,,spk_010,00:05:02.850,00:05:06.550
JHvzHAYZLW4_0043,tene' ba'ax in p'eeke' xiib,,spk_009,00:05:09.350,00:05:11.650
JHvzHAYZLW4_0044,ba'axten,,spk_013,00:05:13.850,00:05:15.150
JHvzHAYZLW4_0045,"tumeen chéen ko'olel uts tin wich, ja, ja, ja lelo' tak teen",,spk_009,00:05:16.850,00:05:21.150
JHvzHAYZLW4_0046,"ma'alobe'ex túun, táan in bin tiknal in chiich, ts'o'ok in wi'ijtal",,spk_009,00:05:23.850,00:05:29.150
JHvzHAYZLW4_0047,"wáa wi'ijeche' p'áaten janal, mix jaanko'on xani'",,spk_013,00:05:31.850,00:05:36.450
JHvzHAYZLW4_0048,jach dios bo'otik don jmiilo,,spk_009,00:05:39.650,00:05:41.350
JHvzHAYZLW4_0049,ba'ale' tuláa'k'iin wale' tumeen táan u páa'tiken in chiich,,spk_009,00:05:44.550,00:05:48.050
JHvzHAYZLW4_0050,"ma'alob xi'ipal, kaláantaba",,spk_013,00:05:51.650,00:05:54.150
JHvzHAYZLW4_0051,"bix túun, yaan wáa a jóok'ol ka'akate'",,spk_010,00:05:56.850,00:06:00.150
JHvzHAYZLW4_0052,míij ma'. saabadoe' yaan k bin xíimbalt xmáaj tiila,,spk_009,00:06:02.850,00:06:07.150
JHvzHAYZLW4_0053,je'el wáa a taal t éetele' utia'al ka'aj máanako'on k ch'a'ech,,spk_009,00:06:10.850,00:06:15.150
JHvzHAYZLW4_0054,"je'ele, kex ba'ax oora",,spk_010,00:06:17.850,00:06:21.150
JHvzHAYZLW4_0055,kex chúumuk k'iin wale',,spk_009,00:06:23.850,00:06:26.150
JHvzHAYZLW4_0056,"je'elo' bey k p'áatalo', ma'alob",,spk_010,00:06:29.850,00:06:32.150
JHvzHAYZLW4_0057,"ma'alob, tak saabado",,spk_009,00:06:35.850,00:06:38.150
o6k2wknL64o_0000,a'al ti' ka'aj máanak u páa'ten,,spk_001,00:00:27.850,00:00:30.150
o6k2wknL64o_0001,a'al ti'ob ka'aj máanak u páa'teno'ob,,spk_001,00:00:36.350,00:00:38.750
o6k2wknL64o_0002,ma' tu xáantal ts'o'ok in suut,,spk_006,00:00:44.850,00:00:48.150
o6k2wknL64o_0003,ma' tu xáantal ts'o'ok u bin,,spk_006,00:00:53.850,00:00:57.150
o6k2wknL64o_0004,ma' tu xáantal ts'o'ok k kóojol,,spk_006,00:01:02.850,00:01:06.150
o6k2wknL64o_0005,ma' tu xáantal ts'o'ok k ts'o'oksike'ex,,spk_006,00:01:11.850,00:01:16.150
o6k2wknL64o_0006,ma' tu xáantal ts'o'ok u k'uchulo'ob,,spk_006,00:01:22.450,00:01:25.150
o6k2wknL64o_0007,xooknen,,spk_001,00:01:31.850,00:01:33.350
o6k2wknL64o_0008,xokej,,spk_001,00:01:38.850,00:01:39.550
o6k2wknL64o_0009,máanen,,spk_001,00:01:44.850,00:01:46.150
o6k2wknL64o_0010,ooken,,spk_001,00:01:50.850,00:01:53.150
o6k2wknL64o_0011,jóok'en,,spk_001,00:01:57.550,00:01:59.150
o6k2wknL64o_0012,xooknene'ex,,spk_006,00:02:04.850,00:02:07.150
o6k2wknL64o_0013,xoke'ex,,spk_006,00:02:11.850,00:02:14.150
o6k2wknL64o_0014,máanene'ex,,spk_006,00:02:18.850,00:02:21.150
o6k2wknL64o_0015,ookene'ex,,spk_006,00:02:25.850,00:02:28.150
o6k2wknL64o_0016,jóok'ene'ex,,spk_006,00:02:32.850,00:02:35.150
o6k2wknL64o_0017,jóok'en bin,,spk_001,00:02:41.250,00:02:42.750
o6k2wknL64o_0018,kuleen bin,,spk_001,00:02:48.850,00:02:50.450
o6k2wknL64o_0019,jóok'ene'ex bin,,spk_001,00:02:55.150,00:02:57.550
o6k2wknL64o_0020,kuleene'ex bin,,spk_001,00:03:01.850,00:03:03.550
o6k2wknL64o_0021,je'el le nook'o',,spk_001,00:03:07.850,00:03:10.150
o6k2wknL64o_0022,je'el le nook'a',,spk_006,00:03:15.850,00:03:18.150
kmZ843k3Pcw_0000,ma' in wojel wáa u k'aj óolechi',,spk_006,00:00:26.850,00:00:29.150
kmZ843k3Pcw_0001,ma' u yojel wáa in k'aj óolechi',,spk_006,00:00:35.850,00:00:39.150
kmZ843k3Pcw_0002,ma' u yojel wáa a k'aj óoleni',,spk_006,00:00:45.850,00:00:48.450
kmZ843k3Pcw_0003,in wéet xooko'ob,,spk_001,00:00:53.150,00:00:55.550
kmZ843k3Pcw_0004,u yéet kaajal xmaruch,,spk_001,00:01:00.850,00:01:03.450
kmZ843k3Pcw_0005,ma' in k'aj óole'exi',,spk_001,00:01:09.150,00:01:11.650
kmZ843k3Pcw_0006,ma in k'aj óole'ex ka'achi',,spk_001,00:01:16.850,00:01:19.550
kmZ843k3Pcw_0007,ma' in wili',,spk_001,00:01:24.850,00:01:26.850
kmZ843k3Pcw_0008,ma' in wil ka'achi',,spk_006,00:01:32.850,00:01:35.150
kmZ843k3Pcw_0009,jaaj wáa tia'anech weye',,spk_006,00:01:41.850,00:01:44.450
kmZ843k3Pcw_0010,jaaj wáa tia'ane'ex weye',,spk_006,00:01:51.150,00:01:53.550
kmZ843k3Pcw_0011,jaaj wáa tia'ano'ob weye',,spk_006,00:02:00.050,00:02:03.150
kmZ843k3Pcw_0012,ma' wáa tu ya'alaj tech wáa yaan suuti',,spk_006,00:02:09.850,00:02:13.150
kmZ843k3Pcw_0013,ma' ta wa'alaj to'on wáa yaan a bini',,spk_001,00:02:19.850,00:02:22.150
kmZ843k3Pcw_0014,ma' t a'alaj tech ma' t bini',,spk_001,00:02:28.850,00:02:32.150
kmZ843k3Pcw_0015,ts'o'ok in míis,,spk_001,00:02:39.850,00:02:41.550
kmZ843k3Pcw_0016,ts'o'ok a p'o',,spk_001,00:02:47.150,00:02:48.650
kmZ843k3Pcw_0017,ts'o'ok u meyaj jpaancho,,spk_001,00:02:53.850,00:02:56.450
kmZ843k3Pcw_0018,ts'o'ok k janal,,spk_006,00:03:01.850,00:03:04.150
kmZ843k3Pcw_0019,to'one'exe' ts'o'ok k uk'ul,,spk_006,00:03:08.850,00:03:12.150
kmZ843k3Pcw_0020,xpaancha yéetel teche' ts'o'ok a je'elele'ex,,spk_006,00:03:17.850,00:03:22.150
kmZ843k3Pcw_0021,jnaando yéetel u yatane' ts'o'ok u bino'ob,,spk_006,00:03:29.850,00:03:33.350
PrX2FSYd0b8_0000,táan u chi'ibal in pool,,spk_006,00:00:27.350,00:00:29.150
PrX2FSYd0b8_0001,táan u chi'ibal u nak' in wíicham,,spk_001,00:00:36.150,00:00:38.150
PrX2FSYd0b8_0002,táan u chi'ibal k xikin,,spk_001,00:00:44.850,00:00:47.150
PrX2FSYd0b8_0003,táan u chi'ibal k koje'ex,,spk_001,00:00:52.650,00:00:54.850
PrX2FSYd0b8_0004,táan u chi'ibal u nak'o'ob,,spk_001,00:00:59.850,00:01:02.450
PrX2FSYd0b8_0005,yaan wáa a kiik,,spk_001,00:01:07.850,00:01:10.150
PrX2FSYd0b8_0006,yaan wáa a suku'une'ex,,spk_006,00:01:16.150,00:01:18.650
PrX2FSYd0b8_0007,yaan wáa a láak'al,,spk_006,00:01:24.850,00:01:27.150
PrX2FSYd0b8_0008,mina'an in suku'un,,spk_006,00:01:32.850,00:01:35.150
PrX2FSYd0b8_0009,yaan a kiik,,spk_006,00:01:41.850,00:01:44.150
PrX2FSYd0b8_0010,mina'an u láak'al,,spk_006,00:01:50.150,00:01:52.450
PrX2FSYd0b8_0011,jaytúul a kiik yaan,,spk_001,00:01:57.850,00:02:00.150
PrX2FSYd0b8_0012,jaytúul a suku'une'ex yaan,,spk_001,00:02:06.150,00:02:08.650
PrX2FSYd0b8_0013,jaytúul u láak'al yaan,,spk_001,00:02:14.850,00:02:17.150
PrX2FSYd0b8_0014,chéen juntúul in suku'un yaan,,spk_001,00:02:22.850,00:02:25.550
PrX2FSYd0b8_0015,mix juntúul u kiik yaan,,spk_001,00:02:30.850,00:02:33.450
PrX2FSYd0b8_0016,"kin wóok'ostik, ba'ale' ma' tin k'ayik",,spk_006,00:02:37.550,00:02:41.150
PrX2FSYd0b8_0017,"ka xokik, ba'ale' ma' ta ts'íibtik",,spk_006,00:02:47.550,00:02:51.150
PrX2FSYd0b8_0018,"ku k'ayik, ba'ale' ma' tu paxik",,spk_006,00:02:57.550,00:03:01.150
PrX2FSYd0b8_0019,"k wenel, ba'ale' ma' t náay",,spk_006,00:03:06.150,00:03:09.150
PrX2FSYd0b8_0020,"k tuklike'ex, ba'ale' ma' t beetke'ex",,spk_006,00:03:15.450,00:03:19.150
PrX2FSYd0b8_0021,táan u páa'tiken jmaando,,spk_001,00:03:25.850,00:03:29.150
PrX2FSYd0b8_0022,táan in páa'tike'ex,,spk_001,00:03:33.850,00:03:36.150
PrX2FSYd0b8_0023,táan u páa'tko'one'exo'ob,,spk_001,00:03:40.850,00:03:43.150
PrX2FSYd0b8_0024,yaan in bin konol,,spk_001,00:03:47.850,00:03:49.550
PrX2FSYd0b8_0025,yaan a bin a kon bak',,spk_001,00:03:54.650,00:03:56.450
PrX2FSYd0b8_0026,jpiile' yaan u paax sáamal,,spk_006,00:04:01.150,00:04:03.850
PrX2FSYd0b8_0027,yaan k paxik jáarana ka'abej,,spk_006,00:04:08.850,00:04:11.450
PrX2FSYd0b8_0028,yaan k óok'ostike'ex jáarana byeernes,,spk_006,00:04:17.850,00:04:21.149
PrX2FSYd0b8_0029,yaan u k'ayiko'ob jáarana ka'akate',,spk_006,00:04:27.850,00:04:30.450
441OglMZCY0_0000,uti'al ka'aj múul meyajnako'on,,spk_006,00:00:24.850,00:00:28.150
441OglMZCY0_0001,uti'al ka'aj múul xíimbalnako'one'ex,,spk_006,00:00:35.350,00:00:38.450
441OglMZCY0_0002,uti'al ka'aj múul xooknake'ex,,spk_006,00:00:45.450,00:00:48.150
441OglMZCY0_0003,uti'al ka'aj múul tsikbalnako'ob,,spk_006,00:00:54.850,00:00:57.450
