audio_file,segment_id,time_start,time_end,duration,transcription
09_Adolfo_Chuc,8,80.128,91.648,11.52,antance ca ala trien bisecchava jun cume che lo che cayu che bala tomaju patne ta graciaamente
09_Adolfo_Chuc,9,91.648,105.344,13.696,nakatla kayu najumi na morucina kakapaas a a a ka patala che bashulon motoni patic
09_Adolfo_Chuc,10,105.344,118.4,13.056,i tak lace baso somalo a statose aa lace bi buli ca r h sovel mo
09_Adolfo_Chuc,11,118.4,128.192,9.792,la mas kukata azjalan kupatare mas u yu mil ku basnuk
09_Adolfo_Chuc,12,128.192,139.712,11.52,d uqab lsnk suqab b rbtanuqab k dda
09_Adolfo_Chuc,13,139.712,149.376,9.664,pero lachama cristian ge eycuenu yanu modo cristiano ge bixona arianti podere u bet qa lobo lachi'
09_Adolfo_Chuc,14,149.376,161.216,11.84,toma lache cu cu yaljalqa yanran lu orqa chan tulacla lache lasnu co co cuand cristianu
09_Adolfo_Chuc,15,161.216,172.48,11.264,entonces ne cou la nu cujo coo yatre a ve co cuma janthecvere drasasjoca yaxi na
09_Adolfo_Chuc,16,172.48,178.912,6.432,ceyansna tecu ncatposabai antonces wareje bis
09_Adolfo_Chuc,17,178.912,193.152,14.24,adeqachu cac'ajtan porsade quimwaique pues bande ma atancera bay uchucce coraro pero entonces lecele coraro ma yutziba alin
09_Adolfo_Chuc,18,193.152,200.832,7.68,daqi ocoque ne rianni pero van
09_Adolfo_Chuc,19,200.832,213.152,12.32,nacakubeces kasca jumera nao pakne naken oka komacaku kubisik tus kubisik teboro
09_Adolfo_Chuc,20,213.152,223.136,9.984,ventonces me yov bayo byo racache rh la autorizadon so co
09_Adolfo_Chuc,21,223.136,235.264,12.128,uno sica pe o spenaj mina yumi ro caa tru cache ta tuscutso co yumi ranaa ntoz rachenpo uuchon
09_Adolfo_Chuc,22,235.264,246.592,11.328,tasape men cachaya menom ma tountry la majca bukan na u te ce posada lati jantic lati bisic te'nu
09_Adolfo_Chuc,23,246.592,255.968,9.376,antanes lej me ca aa latya vixte no formae co jantec ma misu forme ri yani liu joo coo
09_Adolfo_Chuc,24,255.968,267.616,11.648,bin pache cu becku kaxece kase ku tsaaya ce macobu no tane lanu hoo dobe onso siarto bo astestiku mocke
09_Adolfo_Chuc,25,267.616,281.472,13.856,antancas de tempal na qata al allate lisa tanis sra wat qa la te la te   canta christian ma di se
09_Adolfo_Chuc,26,281.472,289.664,8.192,enantarbi ta alla tepne dvo ubiete ata hrubi harubietqe
09_Adolfo_Chuc,27,289.664,301.632,11.968,nalache pa snadvatu men ya bit pro sta saka cheka a visartone dusu form kana a melatik charu uk'ale sduko
09_Adolfo_Chuc,28,301.632,307.424,5.792,pscachaa besondre pesqavesten
09_Adolfo_Chuc,29,307.424,320.608,13.184,da qvatro makobo nanubisic za jmeno teru jete je u umanik joc trago
09_Adolfo_Chuc,30,320.608,334.208,13.6,rcdu rasburco te cun cantalubi naqen jach calaquecorelu te cun machbituni ocu dominartu lejmenu to cu dominartem lecol
09_Adolfo_Chuc,31,334.208,341.28,7.072,asadese orak mako ta te can tro meratu bietemeenu
09_Adolfo_Chuc,32,341.28,348.416,7.136,aa aru ucabrale e sere ubido tusku biu na bel
09_Adolfo_Chuc,33,348.416,360.192,11.776,atuscubia naduabe bana ta ma une cua ata i para yau e temoro yau pe jona taca nojota
09_Adolfo_Chuc,34,360.192,367.84,7.648,tu stokum maken ka bin qabi tak berla cakav calale a kabin yana lum
09_Adolfo_Chuc,35,367.84,381.472,13.632,tera te cubisqa gente u juanta te cada cada lugar cada lugar utsamu lugari rube pera tan en mas ta ropal niuc
09_Adolfo_Chuc,36,381.472,394.72,13.248,la cabezza d'un nuber nait pes tela lugarateqo beruhan pes tosqsen
09_Adolfo_Chuc,37,394.72,402.688,7.968,nachi to chucachoco coco maudi cinco deuas tosh conna calati
09_Adolfo_Chuc,38,402.688,411.296,8.608,ucec uca va turaacana lu ga r mianda sto yo cutrague to theqa tusuraacana luga ro o
09_Adolfo_Chuc,39,411.296,421.504,10.208,nejmenu qadujulu yaje tal lugar bisuqaba ta lugar le maaca umislo la tio
09_Adolfo_Chuc,40,421.504,430.592,9.088,te quente bask bis utikerna te bis u bodu o sasa tevinta te bi cahu
09_Adolfo_Chuc,41,430.592,442.464,11.872,nachenu katu betuvenba vinate misave quatr makobu yo warmisu formi su cantan dg da shense cekar
09_Adolfo_Chuc,42,442.464,450.208,7.744,leka suna co lecor ro co cun kantata tu ce pier r
09_Adolfo_Chuc,43,450.208,458.016,7.808,na fier rokuararo daksin pard laktaralar taka na fir rob takn ka na fir robo
09_Adolfo_Chuc,44,458.016,467.296,9.28,se nu pisa ne coro ro de betqabaa lo te ro cubulqa natsera datse chen mo cuca tajnate jaa nu
09_Adolfo_Chuc,45,467.296,480.736,13.44,tunelcl bepatecu tac belae cutitzcu bemlere borro caachba caacha cuthitzcu ba pero beda cuul uthitcu ba
09_Adolfo_Chuc,46,480.736,493.824,13.088,ba se m be paro ha na che luasana skuciscuba asitaka ka patan an cantara mada cur
09_Adolfo_Chuc,47,493.824,500.352,6.528,kapas en kontra bi beju tak bere lze sulik
09_Adolfo_Chuc,48,500.352,513.536,13.184,sulu tiya necolelio a pa soryule afta u sururo o cabe qhelec diose buca gente tucha a qecunch'abe cuenta buca gente ruca
09_Adolfo_Chuc,49,513.536,520.192,6.656,histori l nace c
09_Adolfo_Chuc,50,520.192,534.464,14.272,tak bla ku buu l em b ma bbe ma shuli dati ka an kan tarta ve ka suli ka sulu ubuka caw b ladu war he r
09_Adolfo_Chuc,51,534.464,547.872,13.408,ma sova mamente senue ro yanu la co tequece icho ite yanu umese buca ma cu ujuantve
09_Adolfo_Chuc,52,547.872,560.32,12.448,paga cuma maamocana ja mathu binajatheru pes machilaa pero neseru ilabi bishi uchigque magu a
09_Adolfo_Chuc,53,560.32,568.224,7.904,cux tune' e le yun kaanabo' yaan w yuumil yaan yuume' ca tzicbaltic teene'
09_Adolfo_Chuc,54,568.224,574.624,6.4,yowum verlenin lanmis bake bir sahacyorsa rake yovumi arce kummander
09_Adolfo_Chuc,55,574.624,586.848,12.224,ahuja bste to balna tematu patladu u mastadu u jokotera janu pekunaka tilku na kasvuka uerti kanave
09_Adolfo_Chuc,56,586.848,593.056,6.208,matsopatadu  umanche dina chanci ten jaja diosan te cunaacari
09_Adolfo_Chuc,57,593.056,600.064,7.008,laron qiccana jal dos beten abe baasten tumelecaan ucaa tumandratu bacaace
09_Adolfo_Chuc,58,600.064,605.792,5.728,uck hn dyr lcb
09_Adolfo_Chuc,59,605.792,620.544,14.752,parant s ka ala tye te basa tuk tagu maata goko yete kaistu nai karan vanu maata sixe permiso ca le tikk hun tu mak diario parant ka ala tye
09_Adolfo_Chuc,60,620.544,632.224,11.68,ra ju na kanachah diariu ca takin jun na diario a avansa to ca budu crula cala tacele ratu ma kla ne
09_Adolfo_Chuc,61,632.224,640.192,7.968,vano pasco sve tcura compromiso incaa cha catsa tsan juuntotiyaadyon me toma tiya dion
09_Adolfo_Chuc,62,640.192,651.744,11.552,le kanawodej a aren ti caja diose catsabac juntu diario ca alathato yo dero sint'isase orreno cacha juntu caba diario juntu mac
09_Adolfo_Chuc,63,651.744,661.856,10.112,asicadacan no dya rian nu ch'e cutu re man va ye bra catru sen jutacu do cae a dache pajotin a
09_Adolfo_Chuc,64,661.856,667.808,5.952,atarneqa namoa balavan man kushanne pera kushan
10_Jesus_Euan,1,0.0,10.144,10.144,way te'chankaaha u tukla'le lenaayobo yaanka bee forma bishu yila'a
10_Jesus_Euan,2,10.144,17.312,7.168,yaan nayo' jadzutzo'ob ti'al u paajtala a waiq yeetel a familia u biintech yutzi
10_Jesus_Euan,3,17.312,30.368,13.056,yeetel yaan xan tu'ux cu biintech kasi le nayo'o cu dzabatib maacob weyte chan caaja le nucuch maacoobo le u nuuqui maacoob u papa maac
10_Jesus_Euan,4,30.368,38.88,8.512,biyoo ku tsikpatkoobe dekke waa tu txabatech humpee naayitee saansamaa ta naayitiikee esqe tu meenyaan baashu qaatti ya'ateechi
10_Jesus_Euan,5,38.88,47.68,8.8,yaan nayo' ja dzutoob detia ca paataca meyaj ca xicteech ma'lob yetel a paala yeetel a nuuquilo yetel alaakalo'ob
10_Jesus_Euan,6,47.68,57.216,9.536,yaan xan na yode tu'ux cu ya'icteex dee que ma' seegrabeetic quitas ba'axoode te ma' ma'alobe' y u binteech kasile'
10_Jesus_Euan,7,57.216,63.104,5.888,leenaayo' tu no ma' humpeeli li'i leenaayo' bo ma igwaalu yila'ali
10_Jesus_Euan,8,63.104,73.728,10.624,byahaanaaytik baashodee ku beetech utse be haanaayitik shaambaalo odee kubeetigtech qaase nikani tiqwatumphenaai beri taasa
10_Jesus_Euan,9,73.728,81.568,7.84,de jadzutz jum p'een naite tu'ux teneec iwa'aque na ich'aawa saansa maca inaite tumen jadzutz
10_Jesus_Euan,10,81.568,92.096,10.528,ceng humpeed qiingtun beyo deed tene e tulaa ka qiine' ki suute mey ho ki yaant telo bi in papaa yetali mamaa
10_Jesus_Euan,11,92.096,103.232,11.136,chen u pediadee je'ex ulaakiino'obe ca j weenen mix ba qui tuclic mix ba' qui tuclic te kas mix ba qui tuclic te jadzut chen chee chilajen je'ele
10_Jesus_Euan,12,103.232,116.256,13.024,ti'e tune le kin je'elo ca aaka chajetene cab ti nayta jun p'ee bey ba'ade jadzutz cheen ti wilic bey ti nayo ti wilic bine ti anente' ti coolo
10_Jesus_Euan,13,116.256,124.544,8.288,yetal isobri nobo yetal ipapa i tataanic beyo tanc meyaj tanc meyaj tan cpecsque lu'mo
10_Jesus_Euan,14,124.544,130.464,5.92,tumen in tucliquede que ti ani u je'elo yan u dzic to'on ma'lobe cosecha te enalo
10_Jesus_Euan,15,130.464,144.928,14.464,qe'elo tn taan u tusbetquen tun i papaaquec tene' dzaex seeban ti' tumen le tiempo bey yooli chaaque' yaan u taaja' asis que andes u kaax le ja'ob to'one nac dzoos que meeyjo'
10_Jesus_Euan,16,144.928,157.728,12.8,elo ti wilic tune tan c meyaj tun beyaj pero nak' tun ewitz beyaj ti uiy queti'c ukay unpechan ch'iich' ukaba' xk'ook le tun e chan xk'ooko ach jatzutz u k'ay
10_Jesus_Euan,17,157.728,166.464,8.736,letul nec kooko cuando quen kaynak tu tiempo chichan luna ke alale cach cu taasikutz elo
10_Jesus_Euan,18,166.464,172.768,6.304,i juyic bine wa'ac balen ti cha'antic bey tu'ux cu kaayechaan ch'iicha tumen jadzutzil uyic ti naayo
10_Jesus_Euan,19,172.768,186.208,13.44,elo y tata beokab u keyquen quetene sib pa chok ti' tumen ma' ta choqic tie yan u taal le ja'ob quewaic tie pero si ach jadz tu kaaye chan ch'iich'a' que alalequen kainaque esque yenu bii to'on utzi
10_Jesus_Euan,20,186.208,198.272,12.064,elo taan c tratar tic dzocsic tu laac le meyjo' cheen ca tuuye le chaan ch'iich'o dzo cuxu'ul u kay tu set e lugar u kay e chan ch'iicho taan u kay tuunej ch'och'oriino'
10_Jesus_Euan,21,198.272,205.344,7.072,cocriinpachaan bisha ibaagtacha ahaan d de haxachaan qaayi per
10_Jesus_Euan,22,205.344,214.528,9.184,le quen kaaynac leti'e' galilean u beetic qiin y le quen u sen beet qiine tiale le paklilenalo ma' tu yaanta
10_Jesus_Euan,23,214.528,224.704,10.176,elo queac tun ti' a pat ta wilaj letie xu'ulqui uyqui u kaaye chan ch'iich je'ela' beelet u kaaye ch'och orino' beeleb yaan u beetic kuiin
10_Jesus_Euan,24,224.704,239.424,14.72,elo cap tzicbatic cheen ca tuyeje tu kay tune le x kooko tu kayej ch'ochorino pero tuique maas ka mukayej ch'ochorino ca acbin ti'obe es que de porsiquin ma' tu beeytal le le cosecha ti anio
10_Jesus_Euan,25,239.424,251.84,12.416,y beyo ca cab jooko jooko lab tnop u kaax le ja'o kab taaj eelo cheen taan c taa ti bej beyo xi'in walic taaj n buu le beo
10_Jesus_Euan,26,251.84,259.232,7.392,tu caalko cunaac le ja'o cap taaj tibique' le ulaakobi weet meyjob beyatz u jo'olo' xan
10_Jesus_Euan,27,259.232,272.128,12.896,pero tank tun kxinbale ka chenka tiwje le ch'och'orino mak mak tu kay chen ex kokot u tal u kay e'x bin knaach tale beyubin u tal u kay tan tu knak ka iyek witz bey qicar lequen ix suti wich bey paachila
10_Jesus_Euan,28,272.128,285.472,13.344,lee naaloo tutaalu hoqo kesh maaqaa hantuma xaxaahe le semie le nalo tutaalu hoqo yeloo minas maas cichbinale ha'u maasqa muqaasha
10_Jesus_Euan,29,285.472,300.032,14.56,elo a j na'aco'on tun ti'el  le witzbeya tumendzo'ob cu ca'an tu jay beya' eloc cheen i tuucul teene quiwique wa cu senkante ja'aw yaan u buulenalo' bix cu jdzo'oli yaan u p'aatal ma' tu aanta
10_Jesus_Euan,30,300.032,311.328,11.296,pero ma' ti wique tu na'ac le jaw le lenalo' maas qich u na'aca tu lool tu yaan tu jeec tu nuuctenalo' qui'maquiwo'o quiwac bine
10_Jesus_Euan,31,311.328,320.448,9.12,seal u sealechan ch'iich je'ela de quean u yaamtaj yeelob tan qeeme tuun aacabey qilenal tzo'ob cu sen yaamtalo'
10_Jesus_Euan,32,320.448,329.024,8.576,caj kucho'on tuune' kique nuuktac nukuch che'ekilikasta  bey tulaacalabea nuuk u jeequenalo'
10_Jesus_Euan,33,329.024,340.672,11.648,e looqle caj ooco'on tuun aaca beecha c jochic chaac ilicach bebeeta quenalo' puees teene aja ti beeta caj aaje leteen quiwaque jump'ee nai jadzutde
10_Jesus_Euan,34,340.672,348.16,7.488,iwaqke de cak prosperizat temincak chak luu bintuk mak lebih tula kelemah kuk kumiah tekuk beleh
10_Jesus_Euan,35,348.16,354.368,6.208,le u mey le ixi'mo' le nalo pues bey dzo'ob quenayo de ma' ma' jachtaj de
10_Jesus_Euan,36,354.368,365.696,11.328,biiqaquechoa noj chi pero de de beyte nay telo lela' ula' jump'e nay aan jiten le nai je'la te ma ach a tzutzi'
10_Jesus_Euan,37,365.696,377.728,12.032,cheen u p'eel u kiinaje' ti wilaj tuume chilajen weenle ca p'inaitique' yeetel iwatan quibine' ti' un p'eech an caaj ti bique ma' ika ool le caajo'
10_Jesus_Euan,38,377.728,384.48,6.752,pero tia ano'ni ti que ya  mac que anobi ya a coonol a nobe tan cman xiin xinba
10_Jesus_Euan,39,384.48,392.736,8.256,ye lo chentancma xin xinba le dxenga'ti liisi bidh caane ta n uno coita pero le uno coita lo maa de
10_Jesus_Euan,40,392.736,406.816,14.08,un p'ee ba'ade suucu u yuuchu waex necaj kaaxaja'e' sino que kan iik tu sutemunial te' ca'anlo elo ya'abach maacobe ti u iicyaacobede que yaan ba'ax c yuuchu
10_Jesus_Euan,41,406.816,417.728,10.912,le lugar tu'ux a no'ono'o taan bin u je'ecubae luumo' elo tene ca p'isajacta ca ti mach u kabi watan quiwaicqie ma yiwe ba'ax qyuuchili'
10_Jesus_Euan,42,417.728,424.672,6.944,ti wique yab maac cuman u suutoobe tiawto'ob ma c oje ba'ax cu uuchli' tenet qui uique ti sajacta
10_Jesus_Euan,43,424.672,434.976,10.304,quiwaic tun ti'e te bey ca'anabe a yaabe witzo quiwico ja dzutztacoob quiwa ic tie co'oxtolob tumen tolob wa jaj yaan ba'ax yuuch u weye toloquen kuchco'one
10_Jesus_Euan,44,434.976,442.048,7.072,ma' teen ma' tu uuchuto'ob mixbaa wa ja u jeeka'at cubail lu'umo tolo ma' teen u jeeka'atuba tumen tolo ca'ana
10_Jesus_Euan,45,442.048,450.4,8.352,jeelooca bii bin cheen tan in bine' in machmokabe'eb ti wi'que ma' tiuus tu taaj xaan u taaj ma' tuus ta yaaca'ex i waaca' teene'
10_Jesus_Euan,46,450.4,462.496,12.096,le ca ti suti wich beyiwil baaxtema chus tu taalo ca ti wije' tu je'ka'at cu bail lu'umo' le najo'obo'o tu biin bey ichel lu'uma' tu je'kaat cu bay tu biin beyae'lo teene ti sajacta
10_Jesus_Euan,47,462.496,471.104,8.608,ca piiwautic kiwic te co'ox lec tuun ca ti meekaj bey ca'ali ch'uuyiquiwaaquil biin yeetel aacabilo'ob maas ma utzchaji'
10_Jesus_Euan,48,471.104,485.408,14.304,quewaic wiinti'e co'o xen xen taani teech tumen techen ajakoch u te'elob tumen wa ma' taaj kuchle yaan u lukcob ne lu'umo' je'elob teene sajquen tumen ue wa ca uuchuc beyo pueso yaan yaac tocar quinle
10_Jesus_Euan,49,485.408,499.52,14.112,cab tuunpi dziquin muuk ti dziquin muuk jeeloob cheen iquili dziquin muukb ca ti chuuyiwiquere ca ti paach uuytaj be ca ti picch'intaj beya ma' i wae tuun bix uuchque pero tiu jeel letie kuchte' tu xan e witzo'obo'
10_Jesus_Euan,50,499.52,514.112,14.592,tzo'oc tun u kuchu tie witzoobo' ca ti suti wiche quiwique ya'aba'ach maaco'obe' tu bino iche joolob tu je'kaat cu bay lu'umo tu binena'obotac leti'o ca p'i waaca ti waac eelo por ca ti waaca'te
10_Jesus_Euan,51,514.112,523.488,9.376,ma' ti alcanzar ti kuchul te' tu'ux najic kuchlo ca tu jeka tu baylomo ca lube tun cho'o quibico ca caj yaachen
10_Jesus_Euan,52,523.488,533.664,10.176,eelob ti peecsquiba ti toochquiba be ya'alili'ila ma' tustaj tumene cu yach'quene tunchoob bey tu'ux jeekat paje lu'umo'
10_Jesus_Euan,53,533.664,543.488,9.824,jelo ti wilique i watano tian bey ca'anla tu t'aanque ma' taac u seeger u bini ma' taa cu p'atqueni tumen ti iliqde quetene taan i luubu te e joolo
10_Jesus_Euan,54,543.488,554.688,11.2,cab tuunpi biin ye'elooc qui lu'usque tunich bey ti wo'olal qui wootic na'acle cu lu'ul ulaake maaco'obo ti wookle cu ca jacqesquene qui ca yaacha
10_Jesus_Euan,55,554.688,562.624,7.936,e'elo xan ji tun tan i trata quina' ca ti machic tu nich ti lu'tz que macob beya le queni
10_Jesus_Euan,56,562.624,569.824,7.2,dzay wooc bey ya'alic lukli waacaba cu ca'a lu'u le macob cu ca eensqueno'ocab le qui ca yaacha
10_Jesus_Euan,57,569.824,578.176,8.352,elo tenedzob qui sajacta ti' wa queedzoca'an ten beya' yaan in muuc u yetel le lubma' tumen ma' chus ti jooko
10_Jesus_Euan,58,578.176,590.176,12.0,pero mix ba'ati i watane dzo'oc u bin e'eloob cheen le quiwa ic beyoo ca ti u taal in muuk le ca taal i muuk ka ti tjoch ti' ba beya ca p'i bin aacabi aacabi
10_Jesus_Euan,59,590.176,603.52,13.344,ach tay taqui kuchu tuun tu'x yan i watano' caj aajen caj aajene tene sajquen tu culuni pucsikal taan i xu'liwoo taactaqui woko quiwaque ba'ax ten qui naiqueba jela' si tene
10_Jesus_Euan,60,603.52,612.512,8.992,m ma ti beole ma ti tucul kas pero may we ba'axh ttnit pero bey bey ti naitilo ca aaje
11_Hector_May,1,0.0,12.192,12.192,ma' lobin wani yos bootic ti  quichquilen ja dios tac yorey orey taj ma' lo bin wani u historiale caaja
11_Hector_May,2,12.192,20.288,8.096,ca ique' yolupe persecucion uch olaquiac ciento beinta nuse'
11_Hector_May,3,20.288,30.592,10.304,pues le maacoob tu puutzlob tu ca i chetumal cu taalo' tu perseguirtalob ee grupob maaco quialab ti' j wiito
11_Hector_May,4,30.592,39.648,9.056,te repentei c'ucho' wey caaje' e ca tu descubrirto' ca p'ech'e'en ca p'ech'e'ene'
11_Hector_May,5,39.648,46.304,6.656,ian jai katu taku bau huei kaa je eelek kaa ja
11_Hector_May,6,46.304,58.016,11.712,dza' ti c'aba' uucun mene macob descubrirto quilob puuro mejen ucuncu yeeme u c'u ja' te ch'eeno' derepeentey
11_Hector_May,7,58.016,64.672,6.656,le persecucion no le maco bo pues paa to bi paa to pa cho
11_Hector_May,8,64.672,70.816,6.144,catu e stablecertu ba'o tun jui jote' caj tali la' entonces
11_Hector_May,9,70.816,82.848,12.032,bey cajic tuun u cuxtal le grupo gente weya aax tin luub u persicital u caachi pues e grupoo mac u quil a wi'it ti'o wiito
11_Hector_May,10,82.848,93.44,10.592,umano ocol ti aaj caajob beo' le tuux quiojeeticoob yaan p'iitba janbile' cu manulaj chao
11_Hector_May,11,93.44,106.688,13.248,u yocolco'obe cu tulaacal taque taaqinque ba' wa yaan teech de oro beyo' cu laj ch'a'acob teech i tuune gente kuchuya tu puudzlo'ob tu puudzlo'ob ti maaco'ob beyo'
11_Hector_May,12,106.688,113.824,7.136,menucomobeyanu pee nojoch sajca' t be lado te laquinbeya' ti tu ta'ac u ba'ubi'
11_Hector_May,13,113.824,128.288,14.464,ma caxtaaboobi le maacoo tuun lela man cu beetco'o ti tux an men caaob beyo' quico na'an gente cu tzelcuba'abi bin cu beetco'ob letio chen de pasua anicoo tu mano oocol
11_Hector_May,14,128.288,140.928,12.64,u yocolco' tulaac le ba'alob beyooc u bisco' ti u nuuctaquilo'ob beyo   tuun ca calmarnaj tulaaca beyo' lejente tu ta'a cuba te'ex te nooch saj ca muca
11_Hector_May,15,140.928,150.592,9.664,atico tranquilecaa tilo deque yan ch'eene yan ja' ma'lobe ca tu establecer tuba  fiijowaya bey caji quecaajwaya
11_Hector_May,16,150.592,160.224,9.632,acuelajq iac ciento veinta anuze te cacaj tuni ma nez tiemp bey tzoog bei le le persecucion nu
11_Hector_May,17,160.224,166.656,6.432,lemaco ato estable sido va yacabubet cu itcol kabumeyajo
11_Hector_May,18,166.656,173.728,7.072,u janlo' le ti'obe' u paco'ob ixi'in u paco'ob kuun
11_Hector_May,19,173.728,186.432,12.704,paaco dziin u pa'aco le iso' pues u janlilo'o le ti'obe' le ti le le kuumo' cu chajco'obe kuumo' cu janco'ob ua ma le dziimo'
11_Hector_May,20,186.432,196.192,9.76,bey tu'un uchic u u transcurrir le tiempo tac uchic u nojoc te caaj weya' pero u c'abay u cumen tu descubrir to deque
11_Hector_May,21,196.192,204.224,8.032,le mejen uucu moc queemlo u c'u ja'te ch'e'eno' ca tum tu p'ato' ti bey uucun wayle ca tac ora c
11_Hector_May,22,204.224,219.136,14.912,xtu belapa xmiya ilo yuti ba'ax cu kaanta uye  pes actualmente usegerta' san tu ca'ten le cultura lelo' to' nec beetic col xan pa'que dzimo' kuun
11_Hector_May,23,219.136,225.632,6.496,le is xano' pues te vale ixin ma tu chan tz'ac to'on suficiente pues to'onne
11_Hector_May,24,225.632,234.208,8.576,letii le iisobale le kuumulec jaantic xan le p'aaco' le dziin xano' yaach'bic beetiquete caabec jaantic
11_Hector_May,25,234.208,242.176,7.968,beshanc tliizic pala loon menquentr be tradision be tradision cze guerti csan men
11_Hector_May,26,242.176,253.152,10.976,way cae'ex tpas yan u it p'it este ootzili na'an u na'an este me yechal u meyaj maac suficiente
11_Hector_May,27,253.152,265.248,12.096,pas alatsik ba bay pata tag ora way kabay opas tag ora yorai orai bay lati tradisyong segar tiksiang
11_Hector_May,28,265.248,273.92,8.672,yeetele can ma xan beyo' swa yeetz u tiempo ic pakale' meesi maio
11_Hector_May,29,273.92,286.88,12.96,u meesi ma yeete junyo ti' u yooc pakal c a'acbeyo' menete maan mayo junioy queex ca paquecu cu joosa' tech men ch'iich'obo wale men ratono'obo'
11_Hector_May,30,286.88,297.056,10.176,pes ma' tu p'atco' ti mac litene desde mayoy tanc tan kpaq'al tan klaj paq'uic ixi'in c'un is le maclo' tz'in
11_Hector_May,31,297.056,302.88,5.824,tunacla beye lec oje jana be'enoo lec culti bartic xan cha'a cha caxtic bida xaan
12_Lourdes_y_Marcela_Ucam,1,0.0,12.992,12.992,to ne ut kate jat otsi lo'o tumeni pape otsi hu pek'asi tone se yasufrir sen ya minankana
12_Lourdes_y_Marcela_Ucam,2,12.992,24.736,11.744,tume ni papae minan ku na katic puru tik'ax ku meya to ne puru salpicon pases kantic a o os pe wa ku tz'aba ton tume minan k tojo kana
12_Lourdes_y_Marcela_Ucam,3,24.736,34.912,10.176,mini papay simplemente umpe oo si maak intonces tene bac o lak sookimbee ci chaanen tume mini kana kapati tsolimbee
12_Lourdes_y_Marcela_Ucam,4,34.912,49.408,14.496,yeetel in wiichan trs aosyan ti in wiichame dcnu aos pero ka lukon tankuche' in kaajal tankuche' ka taal un wey isla arenay meya leti' ti ka'na' mi meya ti' pulpo
12_Lourdes_y_Marcela_Ucam,5,49.408,62.4,12.992,entonze leche kwano kutatumee utasipul buel bostone leksangojartitani kutsoko kupop mo malo ya tetaa kutsok le casangojardictumebasne yoluswapita
12_Lourdes_y_Marcela_Ucam,6,62.4,67.936,5.536,yonab oneka pikkartik megen yetel a pikartik sbak se bo yaa
12_Lourdes_y_Marcela_Ucam,7,67.936,77.728,9.792,chile dulce chileckat'ic yete seboya o leca tzajic le pulpo ook a picartic u tz'ol a tzajque lete pac
12_Lourdes_y_Marcela_Ucam,8,77.728,84.16,6.432,gaskp hul p tumen okar rban aartik m no kaxigup e blsa shaaqe yaalaa saa yi ik
12_Lourdes_y_Marcela_Ucam,9,84.16,98.112,13.952,letie ken itzaatin wiichamo tial uka bin meyaj kusaasta kuka' bin pulpiar kusaastale' leken itzawpise tial u lonch tial u bis u kante yetel u  companero iqi tume ma' tu binoot u kun
12_Lourdes_y_Marcela_Ucam,10,98.112,106.784,8.672,catulo tubino huntu ko ti aligo yetele ingwica meti lanja kupata posele companeri ti aligo tume
12_Lourdes_y_Marcela_Ucam,11,106.784,118.624,11.84,kaatulo veti ku chukoo beyo ku kalqet ko ku kordeloove kutz ku karnada k de maskil le bulbo cle ku cuiqe le chobe ku koolko be kutz ko ichi lu lanca o
12_Lourdes_y_Marcela_Ucam,12,118.624,132.096,13.472,tsoloq uakutseqyo suerte kuchi cota c kg wa tt kg le bis ku un tasco be pero diario se le tieme ya pe yo pero ye te kun tako b ocon cchulu noko
12_Lourdes_y_Marcela_Ucam,13,132.096,146.176,14.08,yana atzku ka yic kilo jalu u helskuba o jalu kabil mener mei ko diarios int to nek bida destele uco be yo intonza aniken temporatin leti tume yakac kana kaaqi
12_Lourdes_y_Marcela_Ucam,14,146.176,158.016,11.84,pr minamodo can beole du mea kubin kana de albanin kubin ka meare mak duna ka kasite pulpo wati lisera
12_Lourdes_y_Marcela_Ucam,15,158.016,165.888,7.872,os tumen lisere a paarte pulve a parte cu bin kaanal teyo ja u meyjoobo toncesin in wiichame
12_Lourdes_y_Marcela_Ucam,16,165.888,174.016,8.128,peemak o zsisang otsishang oti long we iasli antsai siyatimbala
12_Lourdes_y_Marcela_Ucam,17,174.016,185.6,11.584,nt qint icha de diez  siete aos s i hijo vin liseriar tu pulu red tu pulu re
12_Lourdes_y_Marcela_Ucam,18,185.6,196.992,11.392,ka bihose utaponi le lanchao ka hops utaponi l lancha o letyobe tu weng lo o
12_Lourdes_y_Marcela_Ucam,19,196.992,204.096,7.104,entonces tuune' ca sasie ma' tu taalin ijo ca bine nin wa' tuuch cu meyaj baxte ma' tuchcopi'
12_Lourdes_y_Marcela_Ucam,20,204.096,211.392,7.296,ca tiaj wic wi le ti' le tuuc cu meyajo coch pa'atic lastose qin ma' tu kochu lastose oklo kaxbi
12_Lourdes_y_Marcela_Ucam,21,211.392,218.144,6.752,ca kuch las doce kin ca ca binen in wa'ale ca pi jooqelanchacaccob ma' cactaaboobi'
12_Lourdes_y_Marcela_Ucam,22,218.144,230.496,12.352,tu do dias ca ka jook lancha ma kasta'aboobi' tene' ca bine na seor gobernadore siempro in kaadupe helicopter ti'e' ca jookoqui iyokac bi tume ma' kasta'aqui'
12_Lourdes_y_Marcela_Ucam,23,230.496,240.832,10.336,entonces le tia joc kaxbilob cheene lancha kactaabo' le tiobe mina'no'o u reding i joe chuc piya te caason
